id,Name,Address,Lat,Long,Number of Ratings,Restaurant Rating,Type of Restaurant,Number of Bookmarks,Price Range,Phone Number,Website,Instagram,Facebook,Timetable,url
446,Honest Greens - Serrano,"Calle de Serrano, 41, Madrid, Spain, 28001",40.428528,-3.687576,31,4.0,"['International', 'European']",41,Moderado,+34-931227664,https://honestgreens.com/,http://www.instagram.com/honestgreens,http://facebook.com/honestgreens.spain,"{'Monday': '08:30 - 23:00', 'Tuesday': '08:30 - 23:00', 'Wednesday': '08:30 - 23:00', 'Thursday': '08:30 - 23:00', 'Friday': '08:30 - 23:00', 'Saturday': '09:30 - 23:00', 'Sunday': '09:30 - 23:00'}",https://www.happycow.net/reviews/honest-greens-madrid-160592
447,Ramen Kagura Atocha,"Calle de José Antonio de Armona, 12, Madrid, Spain, 28012",40.405221,-3.697371,9,3.5,"['Japanese', 'Asian']",25,Moderado,+34-915278058,https://www.ramenkagura.com/,No instagram,http://facebook.com/ramenkagura,"{'Monday': '13:00 - 16:00, 20:30 - 23:30', 'Tuesday': '13:00 - 16:00, 20:30 - 23:30', 'Wednesday': '13:00 - 16:00, 20:30 - 23:30', 'Thursday': '13:00 - 16:00, 20:30 - 23:30', 'Friday': '13:00 - 16:00, 20:30 - 23:30', 'Saturday': '13:00 - 16:00, 20:30 - 23:30', 'Sunday': '13:00 - 16:00, 20:30 - 23:30'}",https://www.happycow.net/reviews/ramen-kagura-atocha-madrid-257069
448,Restaurante Habesha,"P.º de Sta. María de la Cabeza, 16, Madrid, Spain, 28045",40.406073,-3.694934,9,4.0,['African'],21,Moderado,+34-632560112,https://www.restauranteetiopiahabesha.com/,No instagram,http://facebook.com/Restaurante-Et%C3%ADope-Habesha-109142173967208,"{'Monday': '13:00 - 00:00', 'Tuesday': 'Closed', 'Wednesday': '13:00 - 00:00', 'Thursday': '13:00 - 00:00', 'Friday': '13:00 - 00:00', 'Saturday': '13:00 - 00:00', 'Sunday': '13:00 - 00:00'}",https://www.happycow.net/reviews/restaurante-habesha-madrid-295341
449,Los Andenes Vegan,"Calle Fernandez de los Rios 43, Madrid, Spain, 28015",40.435103,-3.710552,143,4.5,['Spanish'],341,Moderado,+34-910720725,https://losandenesvegan.com/,No instagram,http://facebook.com/pages/biz/vegetarian_vegan_restaurant/Los-Andenes-Vegan-248113955735863,"{'Monday': '13:30 - 16:00', 'Tuesday': '13:30 - 16:00', 'Wednesday': '13:30 - 16:00, 20:30 - 23:00', 'Thursday': '13:30 - 16:00, 20:30 - 23:00', 'Friday': '13:30 - 16:00, 20:30 - 23:00', 'Saturday': '13:30 - 16:00, 20:30 - 23:00', 'Sunday': '13:30 - 16:00'}",https://www.happycow.net/reviews/los-andenes-vegan-madrid-123202
450,Formula Nietos,"C de Embajadores, 74, Madrid, Spain, 28012",40.404220,-3.702246,3,4.5,['Spanish'],24,Moderado,+34-915170228,https://www.formulanietos.es/,No instagram,http://facebook.com/ChurreriaFormulaNietos,"{'Monday': 'Closed', 'Tuesday': '06:00 - 22:00', 'Wednesday': '06:00 - 22:00', 'Thursday': '06:00 - 22:00', 'Friday': '06:00 - 22:00', 'Saturday': '06:00 - 22:00', 'Sunday': '06:00 - 22:00'}",https://www.happycow.net/reviews/formula-nietos-madrid-277325
451,Soma Café,"C de Aniceto Marinas, 52, Madrid, Spain, 28008",40.423995,-3.724968,1,5.0,"['Western', 'Spanish']",0,No price range,+34-641262751,https://www.somacafemadrid.com/,http://www.instagram.com/somacafemadrid,No facebook,"{'Monday': '08:30 - 15:00', 'Tuesday': '08:30 - 15:00', 'Wednesday': '08:30 - 15:30, 19:00 - 00:00', 'Thursday': '08:30 - 15:30, 19:00 - 01:00', 'Friday': '08:30 - 15:30, 19:00 - 01:00', 'Saturday': '08:30 - 15:30, 19:00 - 01:00', 'Sunday': '08:30 - 15:30, 19:00 - 00:00'}",https://www.happycow.net/reviews/soma-cafe-madrid-421190
452,Dolce & Vegana,"Calle de la Pizarra, 5, Madrid, Spain, 28005",40.409656,-3.721005,35,5.0,"['International', 'Spanish']",137,Barato,+34-661547878,No website,http://www.instagram.com/dolceveganamadrid,No facebook,"{'Monday': 'Closed', 'Tuesday': '10:00 - 14:00, 16:30 - 20:00', 'Wednesday': '10:00 - 14:00, 16:30 - 20:00', 'Thursday': '10:00 - 14:00, 16:30 - 20:00', 'Friday': '10:00 - 14:00, 16:30 - 20:00', 'Saturday': '10:00 - 14:00, 16:30 - 20:00', 'Sunday': '11:00 - 18:00'}",https://www.happycow.net/reviews/dolce-and-vegana-madrid-119714
453,Los Andenes Vegan - Puerta de Toledo,"C. de Toledo, 134A, Madrid, Spain, 28005",40.404923,-3.712790,37,5.0,['Spanish'],115,Moderado,+34-919475532,https://puertadetoledo.losandenesvegan.com/,http://www.instagram.com/losandenes_vegan,http://facebook.com/people/Los-Andenes-Vegan/100028835365578,"{'Monday': '09:00 - 17:00', 'Tuesday': '09:00 - 17:00', 'Wednesday': '09:00 - 00:00', 'Thursday': '09:00 - 00:00', 'Friday': '09:00 - 01:00', 'Saturday': '09:00 - 01:00', 'Sunday': '10:00 - 18:00'}",https://www.happycow.net/reviews/los-andenes-vegan-puerta-de-toledo-madrid-315868
454,Santa Kafeina,"Calle de Viriato, 37, Madrid, Spain, 28010",40.435942,-3.700188,1,5.0,['Western'],1,No price range,+34-911448345,No website,http://www.instagram.com/santakafeina,http://facebook.com/santakafeina/,"{'Monday': '08:00 - 17:00', 'Tuesday': '08:00 - 17:00', 'Wednesday': '08:00 - 17:00', 'Thursday': '08:00 - 17:00', 'Friday': '08:00 - 17:00', 'Saturday': '09:30 - 13:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/santa-kafeina-madrid-406571
455,The Little Big Cafe,"Fernández de Los Rios, 61, Madrid, Spain, 28016",40.435240,-3.712750,6,3.5,"['American', 'Western']",6,Barato,+34-915497799,http://www.thelittlebigcafe.com/,No instagram,http://facebook.com/thelittlebigcafe,"{'Monday': '09:00 - 20:00', 'Tuesday': '09:00 - 20:00', 'Wednesday': '09:00 - 20:00', 'Thursday': '09:00 - 20:00', 'Friday': '09:00 - 20:00', 'Saturday': '10:00 - 19:00', 'Sunday': '10:00 - 19:00'}",https://www.happycow.net/reviews/the-little-big-cafe-madrid-49196
456,Solo Café,"Cl. de Ayala, 28B (at Mercado de la Paz), Madrid, Spain, 28001",40.427719,-3.685652,1,4.0,[],0,No price range,+34-645687697,https://linktr.ee/solocafe___,http://www.instagram.com/solocafe___,No facebook,"{'Monday': '08:00 - 19:00', 'Tuesday': '08:00 - 19:00', 'Wednesday': '08:00 - 19:00', 'Thursday': '08:00 - 19:00', 'Friday': '08:00 - 19:00', 'Saturday': '09:00 - 19:00', 'Sunday': '09:00 - 17:00'}",https://www.happycow.net/reviews/solo-cafe-madrid-412400
457,Pui's Thai Tapas,"Calle de José Antonio de Armona, 7, Madrid, Spain, 28012",40.404526,-3.696628,3,3.0,"['Thai', 'Asian']",2,Moderado,+34-914682477,https://www.puithaitapas.es/,http://www.instagram.com/puithaitapas,http://facebook.com/PuiThaiTapas,"{'Monday': '13:00 - 17:00, 20:00 - 00:00', 'Tuesday': '13:00 - 17:00, 20:00 - 00:00', 'Wednesday': '13:00 - 17:00, 20:00 - 00:00', 'Thursday': '13:00 - 17:00, 20:00 - 00:00', 'Friday': '13:00 - 17:00, 20:00 - 00:00', 'Saturday': '13:00 - 17:00, 20:00 - 00:00', 'Sunday': '13:00 - 17:00, 20:00 - 00:00'}",https://www.happycow.net/reviews/puis-thai-tapas-madrid-367473
458,Coffee Space,"C. de Tortosa, 6, Madrid, Spain, 28045",40.406064,-3.692670,3,4.0,['Spanish'],0,No price range,+34-617884521,No website,http://www.instagram.com/specialtycoffeespace,No facebook,"{'Monday': '08:30 - 19:30', 'Tuesday': '08:30 - 19:30', 'Wednesday': '08:30 - 19:30', 'Thursday': '08:30 - 19:30', 'Friday': '08:30 - 19:30', 'Saturday': '08:30 - 19:30', 'Sunday': '08:30 - 19:30'}",https://www.happycow.net/reviews/coffee-space-madrid-409058
459,Sana Vegetariana,"Paseo de Extremadura, 4, Madrid, Spain, 28011",40.414158,-3.725465,11,4.0,"['Mediterranean', 'Spanish']",17,Barato,+34-632825883,https://sana-vegetariana.negocio.site/?utm_source=gmb&utm_medium=referral,No instagram,No facebook,"{'Monday': '08:00 - 00:00', 'Tuesday': '08:00 - 00:00', 'Wednesday': '08:00 - 00:00', 'Thursday': '08:00 - 00:00', 'Friday': '08:00 - 00:00', 'Saturday': '10:00 - 00:00', 'Sunday': '10:00 - 16:00'}",https://www.happycow.net/reviews/sana-vegetariana-madrid-224466
460,Beik Beik,"C/ de Ponce de León, 6, Madrid, Spain, 28010",40.436059,-3.698476,1,5.0,['Western'],0,No price range,No phone number,No website,http://www.instagram.com/beikbeik.mad,No facebook,"{'Monday': 'Closed', 'Tuesday': '09:00 - 19:00', 'Wednesday': '09:00 - 19:00', 'Thursday': '09:00 - 19:00', 'Friday': '09:00 - 15:00', 'Saturday': '09:30 - 15:00', 'Sunday': '09:30 - 15:00'}",https://www.happycow.net/reviews/beik-beik-madrid-406895
461,#REPOSTED,"Calle de Doña Urraca, 9, Madrid, Spain, 28011",40.413007,-3.725223,1,4.0,[],0,No price range,+34-616879103,http://reposted.es/,http://www.instagram.com/reposted_._,No facebook,"{'Monday': 'Closed', 'Tuesday': '10:00 - 15:00', 'Wednesday': '10:00 - 15:00', 'Thursday': '10:00 - 15:00', 'Friday': '10:00 - 15:00', 'Saturday': '10:00 - 15:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/reposted-madrid-426521
462,Tierra Burrito - Guzmán El Bueno,"Calle Guzman El Bueno, 52, Madrid, Spain, 28015",40.436063,-3.712938,20,3.5,"['American', 'Mexican']",14,Barato,+34-918709920,http://www.tierraburritos.com/,No instagram,http://facebook.com/TierraBurritoBar,"{'Monday': '12:00 - 23:30', 'Tuesday': '12:00 - 23:30', 'Wednesday': '12:00 - 23:30', 'Thursday': '12:00 - 23:30', 'Friday': '12:00 - 23:30', 'Saturday': '12:00 - 23:30', 'Sunday': '12:00 - 23:30'}",https://www.happycow.net/reviews/tierra-burrito-bar-madrid-33238
463,Vegicano,"c/ Dona Urraca, Plaza Huarte de San Juan s/n, Mercado Tirso de Molina, Madrid, Spain, 28011",40.412871,-3.725748,15,4.5,"['Mediterranean', 'Mexican', 'Spanish']",40,Barato,+34-616300216,http://vegicano.es/,No instagram,http://facebook.com/vegicanomercado,"{'Monday': 'Closed', 'Tuesday': '10:30 - 17:00', 'Wednesday': '10:30 - 17:00', 'Thursday': '10:30 - 23:00', 'Friday': '11:00 - 23:00', 'Saturday': '11:00 - 23:00', 'Sunday': '11:00 - 17:00'}",https://www.happycow.net/reviews/vegicano-madrid-99862
464,Logic Coffee,"C. de Guzmán el Bueno, 56, Madrid, Spain, 28015",40.436274,-3.712934,1,5.0,[],0,No price range,+34-624833188,No website,No instagram,No facebook,"{'Monday': '09:30 - 19:30', 'Tuesday': '09:30 - 19:30', 'Wednesday': '09:30 - 19:30', 'Thursday': '09:30 - 19:30', 'Friday': '09:30 - 19:30', 'Saturday': '10:00 - 18:00', 'Sunday': '10:00 - 18:00'}",https://www.happycow.net/reviews/logic-coffee-madrid-420129
465,Como Express,"Plaza del Emperador Carlos V, 3 Estación Madrid Atocha Planta 1, Sala de Embarque, Madrid, Spain, 28012",40.406687,-3.689563,0,0,"['Western', 'Spanish']",0,Moderado,+34-915274662,No website,No instagram,No facebook,"{'Monday': '06:30 - 22:00', 'Tuesday': '06:30 - 22:00', 'Wednesday': '06:30 - 22:00', 'Thursday': '06:30 - 22:00', 'Friday': '06:30 - 22:00', 'Saturday': '06:30 - 22:00', 'Sunday': '06:30 - 22:00'}",https://www.happycow.net/reviews/como-express-madrid-420773
466,Greta Salad Bar,"C. de Fortuny, 47, Chamberí, Madrid, Spain, 28010",40.433716,-3.690224,1,4.0,['Western'],0,Moderado,+34-915903828,https://gretasaladbar.com/,No instagram,No facebook,"{'Monday': '11:00 - 21:30', 'Tuesday': '11:00 - 21:30', 'Wednesday': '11:00 - 21:30', 'Thursday': '11:00 - 21:30', 'Friday': '11:00 - 18:00', 'Saturday': '11:30 - 17:30', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/greta-salad-bar-madrid-408755
467,Arugula,"Calle de Castelló, 3, Madrid, Spain, 28001",40.422523,-3.681833,3,4.0,['Western'],10,Moderado,+34-915763116,http://www.arugulamadrid.es/,No instagram,http://facebook.com/arugula.madrid,"{'Monday': '08:00 - 21:00', 'Tuesday': '08:00 - 21:00', 'Wednesday': '08:00 - 21:00', 'Thursday': '08:00 - 21:00', 'Friday': '08:00 - 21:00', 'Saturday': '10:00 - 19:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/arugula-madrid-189578
468,Garten ,"Castello 3 (at Alcala), Madrid, Spain, 28001",40.422523,-3.681833,3,4.0,['International'],6,Moderado,+34-915776668,http://www.garten.es/,No instagram,http://facebook.com/gartentruefood/,"{'Monday': '08:00 - 20:00', 'Tuesday': '08:00 - 20:00', 'Wednesday': '08:00 - 20:00', 'Thursday': '08:00 - 20:00', 'Friday': '08:00 - 20:00', 'Saturday': '08:00 - 16:30', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/garten-madrid-214071
469,Spanish Pizza,"Calle de Doña Urraca, 22, Madrid, Spain, 28011",40.413035,-3.726366,1,4.0,['Italian'],3,Moderado,+34-910416568,https://spanishpizzamadrid.com/,No instagram,http://facebook.com/spanishpizza,"{'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': '20:00 - 23:30', 'Thursday': '20:00 - 23:30', 'Friday': '20:00 - 23:30', 'Saturday': '13:30 - 15:30, 20:30 - 23:30', 'Sunday': '13:30 - 15:30, 20:30 - 23:30'}",https://www.happycow.net/reviews/spanish-pizza-madrid-239860
470,Fantastic V - temporarily closed,"Calle Castello 3,Madrid,Spain",40.422658,-3.681821,30,4.5,"['American', 'Latin']",103,Moderado,+34-689979507,No website,No instagram,No facebook,"{'Monday': 'Closed', 'Tuesday': 'Closed', 'Wednesday': 'Closed', 'Thursday': 'Closed', 'Friday': '14:00 - 16:30, 20:00 - 00:00', 'Saturday': '14:00 - 16:30, 20:00 - 00:00', 'Sunday': '14:00 - 16:30, 20:00 - 23:00'}","https://www.happycow.net/reviews/fantastic-v-madrid-189819"
471,CHIRUSA Experimental,"Calle de Castelló, 5, Madrid, Spain, 28001",40.422658,-3.681821,1,5.0,[],5,No price range,+34-667994450,No website,http://www.instagram.com/chirusaexperimental/,No facebook,"{'Monday': 'Closed', 'Tuesday': '08:30 - 12:30, 17:00 - 20:00', 'Wednesday': '08:30 - 12:30, 17:00 - 20:00', 'Thursday': '08:30 - 12:30, 17:00 - 20:00', 'Friday': '08:30 - 12:30, 17:00 - 20:00', 'Saturday': '08:30 - 12:30, 17:00 - 20:00', 'Sunday': '08:30 - 12:30, 17:00 - 20:00'}",https://www.happycow.net/reviews/chirusa-experimental-madrid-358942
472,La Carnaza Burger,"Castelló 9, Madrid, Spain, 28001",40.423050,-3.681857,1,4.0,"['American', 'Spanish']",2,Moderado,+34-914316408,https://lacarnaza.com/,http://www.instagram.com/lacarnazaburger,http://facebook.com/lacarnaza,"{'Monday': '13:00 - 16:00, 20:00 - 00:30', 'Tuesday': '13:00 - 16:00, 20:00 - 00:30', 'Wednesday': '13:00 - 16:00, 20:00 - 00:30', 'Thursday': '13:00 - 16:00, 20:00 - 00:30', 'Friday': '13:00 - 16:00, 20:00 - 01:00', 'Saturday': '13:00 - 16:00, 20:00 - 01:00', 'Sunday': '13:00 - 16:00, 20:00 - 00:30'}",https://www.happycow.net/reviews/la-carnaza-burger-madrid-344922
473,Aloha Poke,"Calle de Guzmán el Bueno, 73, Madrid, Spain, 28015",40.436663,-3.713347,4,4.0,['Asian'],1,Barato,+34-915985272,http://www.alohapoke.es/,http://www.instagram.com/alohapokespain,http://facebook.com/AlohaPokeSpain,"{'Monday': '11:30 - 23:30', 'Tuesday': '11:30 - 23:30', 'Wednesday': '11:30 - 23:30', 'Thursday': '11:30 - 23:30', 'Friday': '11:30 - 23:30', 'Saturday': '11:30 - 23:30', 'Sunday': '11:30 - 23:30'}",https://www.happycow.net/reviews/aloha-poke-madrid-180293
474,Plantamientos,"Pº de Sta María de la Cabeza, 41 Mercado Santa María de la Cabeza Bancas 1 y 2, Madrid, Spain, 28045",40.402910,-3.697292,28,5.0,"['Mediterranean', 'Spanish']",151,Barato,+34-657541672,No website,http://www.instagram.com/plantamientos_,http://facebook.com/plantamientos,"{'Monday': '10:00 - 18:00', 'Tuesday': '10:00 - 18:00', 'Wednesday': '10:00 - 18:00', 'Thursday': '10:00 - 18:00', 'Friday': '10:00 - 18:00', 'Saturday': '10:00 - 14:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/plantamientos-madrid-275063
475,Monte Pinos Restaurant,"Paseo de Juan Antonio Vallejo-Nájera Botas, 47 (at Calle Toledo), Madrid, Spain, 28005",40.403242,-3.713693,0,0,"['Mediterranean', 'Spanish']",2,Moderado,+34-913652809,http://montepinoseleccion.es/,No instagram,http://facebook.com/Monte.Pinos.Seleccion.Alimentos.Frescos,"{'Monday': '09:30 - 15:00, 18:00 - 21:00', 'Tuesday': '09:30 - 15:00, 18:00 - 21:00', 'Wednesday': '09:30 - 15:00, 18:00 - 21:00', 'Thursday': '09:30 - 15:00, 18:00 - 21:00', 'Friday': '09:30 - 15:00, 18:00 - 21:00', 'Saturday': '09:30 - 15:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/monte-pinos-restaurant-madrid-242947
476,Roots Ayala,"Cl. de Ayala, 44, Madrid, Spain, 28001",40.427640,-3.683589,2,4.0,"['International', 'Mediterranean', 'Fusion']",3,Moderado,+34-915748284,https://www.rootslamarca.com/,http://www.instagram.com/roots.lamarca,http://facebook.com/roots.lamarca,"{'Monday': '09:00 - 22:00', 'Tuesday': '09:00 - 22:00', 'Wednesday': '09:00 - 22:00', 'Thursday': '09:00 - 22:00', 'Friday': '09:00 - 22:00', 'Saturday': '10:00 - 18:00', 'Sunday': '10:00 - 18:00'}",https://www.happycow.net/reviews/roots-ayala-madrid-409396
477,Poké Friendly @ Mercado Santa Maria,"41 Paseo de Santa María de la Cabeza (at Mercado de Santa María de la Cabeza), Madrid, Spain, 28045",40.402888,-3.697183,1,4.0,"['International', 'Asian']",0,Moderado,+34-912851287,https://www.pokefriendly.com/en/pokes,http://www.instagram.com/pokefriendly,http://facebook.com/pokefriendly,"{'Monday': '11:30 - 16:30, 19:00 - 21:30', 'Tuesday': '11:30 - 16:30, 19:00 - 21:30', 'Wednesday': '11:30 - 16:30, 19:30 - 21:30', 'Thursday': '11:30 - 16:30, 19:00 - 21:30', 'Friday': '11:30 - 16:30, 19:00 - 21:30', 'Saturday': '11:30 - 17:00, 19:00 - 21:30', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/poke-friendly-at-mercado-santa-maria-madrid-340811
478,Newen Café & Bar,"C. de Galileo, 88, Madrid, Spain, 28015",40.437587,-3.709903,1,4.0,['Western'],0,No price range,+34-660481210,No website,No instagram,No facebook,"{'Monday': '08:30 - 20:00', 'Tuesday': '08:30 - 22:30', 'Wednesday': '08:30 - 22:30', 'Thursday': '08:30 - 00:30', 'Friday': '08:30 - 00:30', 'Saturday': '09:30 - 00:30', 'Sunday': '09:30 - 20:00'}",https://www.happycow.net/reviews/newen-cafe-bar-madrid-407676
479,La Desayunería,"46 Calle de Ayala, Madrid, Spain, 28001",40.427522,-3.683381,9,2.5,['American'],13,Moderado,+34-911907265,https://ladesayuneria.com/,http://www.instagram.com/la_desayuneria_madrid,No facebook,{'Horario': 'No hay horario'},https://www.happycow.net/reviews/la-desayuneria-madrid-266669
480,Chök,"49 Calle de Goya, Madrid, Spain, 28001",40.425254,-3.682199,6,3.0,[],10,No price range,+34-915401570,https://www.chok.shop/,http://www.instagram.com/thechokshop?igshid=ODM2MWFjZDg=,http://facebook.com/chokbcn,"{'Monday': '09:00 - 21:00', 'Tuesday': '09:00 - 21:00', 'Wednesday': '09:00 - 21:00', 'Thursday': '09:00 - 21:00', 'Friday': '09:00 - 21:00', 'Saturday': '09:00 - 21:00', 'Sunday': '09:00 - 21:00'}",https://www.happycow.net/reviews/choek-madrid-343881
481,Miss Sushi,"4 Calle de Padilla, Madrid, Spain, 28006",40.431589,-3.686331,4,3.5,"['Japanese', 'Asian', 'Fusion']",3,Moderado,+34-912302892,https://misssushi.es/,http://www.instagram.com/misssushioficial,http://facebook.com/MissSushiFreshAndChic,"{'Monday': '13:00 - 17:00, 20:00 - 00:00', 'Tuesday': '13:00 - 17:00, 20:00 - 00:00', 'Wednesday': '13:00 - 17:00, 20:00 - 00:00', 'Thursday': '13:00 - 17:00', 'Friday': '13:00 - 17:00', 'Saturday': '13:00 - 17:00', 'Sunday': '13:00 - 17:00'}",https://www.happycow.net/reviews/miss-sushi-madrid-323075
482,La Pescadería & Club Fishermans I Hermosilla,"C. de Hermosilla, 46, Madrid, Spain, 28001",40.426165,-3.682151,1,4.0,"['Mediterranean', 'Fusion', 'Spanish']",0,Moderado,+34-915210000,https://www.lamuccacompany.com/la-pescaderia,http://www.instagram.com/barlapescaderia,No facebook,"{'Monday': '11:00 - 01:00', 'Tuesday': '11:00 - 01:00', 'Wednesday': '11:00 - 01:00', 'Thursday': '11:00 - 01:00', 'Friday': '11:00 - 02:00', 'Saturday': '12:00 - 02:00', 'Sunday': '12:00 - 01:00'}",https://www.happycow.net/reviews/la-pescaderia-club-fishermans-i-hermosilla-madrid-420131
483,Buen Gusto,"60 Paseo de Santa María de la Cabeza, Madrid, Spain, 28045",40.401801,-3.698799,1,4.0,['Chinese'],0,Barato,+34-915305062,https://www.restaurantebuengusto.com/,No instagram,http://facebook.com/restaurantebuengustomadrid,"{'Monday': '09:00 - 17:00', 'Tuesday': '12:00 - 17:00, 19:30 - 00:00', 'Wednesday': '12:00 - 17:00, 19:30 - 00:00', 'Thursday': '12:00 - 17:00, 19:30 - 00:00', 'Friday': '12:00 - 17:00, 19:30 - 00:00', 'Saturday': '12:00 - 17:00, 20:00 - 20:30', 'Sunday': '12:00 - 17:00, 20:00 - 20:30'}",https://www.happycow.net/reviews/buen-gusto-madrid-325933
484,Órale Burrito,"Calle, P.º de Sta. María de la Cabeza, 60, Madrid, Spain, 28045",40.401770,-3.698817,0,0,['Mexican'],1,Moderado,+34-911215352,https://oraleburrito.last.shop/es,No instagram,No facebook,"{'Monday': '13:00 - 16:00, 20:00 - 23:30', 'Tuesday': '13:00 - 16:00, 20:00 - 23:30', 'Wednesday': '13:00 - 16:00, 20:00 - 23:30', 'Thursday': '13:00 - 16:00, 20:00 - 23:30', 'Friday': '13:00 - 16:30, 20:00 - 00:00', 'Saturday': '13:00 - 16:30, 20:00 - 00:00', 'Sunday': '13:00 - 16:30, 20:00 - 23:30'}",https://www.happycow.net/reviews/orale-burrito-madrid-404537
485,Camperos Malagueños,"Calle de Galileo, 81, Madrid, Spain, 28015",40.438315,-3.710122,4,4.0,['Spanish'],11,Barato,+34-600700821,No website,No instagram,http://facebook.com/Camperos-malague%C3%B1os-Galileo-81-1659241680959770/,"{'Monday': '12:00 - 17:00, 20:00 - 23:00', 'Tuesday': '12:00 - 17:00, 20:00 - 23:00', 'Wednesday': '12:00 - 17:00, 20:00 - 23:00', 'Thursday': '12:00 - 17:00, 20:00 - 23:00', 'Friday': '12:00 - 17:00, 20:00 - 23:00', 'Saturday': '12:00 - 17:00, 20:00 - 23:00', 'Sunday': '12:00 - 17:00, 20:00 - 23:00'}",https://www.happycow.net/reviews/camperos-malaguenos-madrid-233194
486,COME Japón,"C/ de Donoso Cortés, 90, Chamberí, Madrid, Spain, 28015",40.436636,-3.716328,1,4.0,['Japanese'],0,Moderado,+34-643577202,https://come-japon.square.site/,No instagram,No facebook,"{'Monday': 'Closed', 'Tuesday': '13:30 - 16:30, 20:30 - 23:30', 'Wednesday': '13:30 - 16:30, 20:30 - 23:30', 'Thursday': '13:30 - 16:30, 20:30 - 23:30', 'Friday': '13:30 - 16:30, 20:30 - 00:00', 'Saturday': '13:30 - 16:30, 20:30 - 00:00', 'Sunday': 'Closed'}",https://www.happycow.net/reviews/come-japon-madrid-420566
487,Convexo,"Hilarión Eslava 42 , Madrid, Spain, 28015 ",40.436690,-3.716445,10,3.5,"['European', 'Spanish']",24,Barato,+34-919309931,https://convexomadrid.com/,http://www.instagram.com/convexo_mad,No facebook,"{'Monday': '08:00 - 23:00', 'Tuesday': '08:00 - 23:00', 'Wednesday': '08:00 - 23:00', 'Thursday': '08:00 - 23:00', 'Friday': '08:00 - 01:00', 'Saturday': '09:00 - 01:00', 'Sunday': '09:00 - 23:00'}",https://www.happycow.net/reviews/convexo-madrid-192984
488,Deli & Cia ,"Estación de Atocha (at Estación Madrid), Madrid, Spain, 28012",40.405110,-3.689330,1,2.0,['Mediterranean'],0,No price range,No phone number,No website,No instagram,No facebook,"{'Monday': '07:30 - 22:00', 'Tuesday': '07:30 - 22:00', 'Wednesday': '07:30 - 22:00', 'Thursday': '07:30 - 22:00', 'Friday': '07:30 - 22:00', 'Saturday': '08:00 - 22:00', 'Sunday': '08:00 - 22:00'}",https://www.happycow.net/reviews/deli-and-cia-madrid-357552
489,Yoshi - Sushi & More,"Avenida Menendez Pelayo 9, Madrid, Spain, 28009 ",40.421390,-3.679665,44,4.0,['Japanese'],82,Moderado,+34-915758778,https://yoshi.es/,No instagram,http://facebook.com/pages/Hokkaido/173466819342347,"{'Monday': '13:00 - 16:30', 'Tuesday': '13:00 - 16:30, 20:30 - 00:00', 'Wednesday': '13:00 - 16:30, 20:30 - 00:00', 'Thursday': '13:00 - 16:30, 20:30 - 00:00', 'Friday': '13:00 - 16:30, 20:30 - 00:00', 'Saturday': '13:00 - 16:30, 20:30 - 00:00', 'Sunday': '13:00 - 16:30, 20:30 - 00:00'}",https://www.happycow.net/reviews/yoshi-sushi-and-more-madrid-93574
490,El Patio de LaTomata,"C/ de Ponzano, 26, Madrid, Spain, 28003",40.438878,-3.698976,1,4.0,"['Mediterranean', 'Spanish']",1,Moderado,+34-919477987,https://elpatiodelatomata.last.shop/es/el-patio-de-latomata?mode=qr&fbclid=PAZXh0bgNhZW0CMTEAAabm2NJvNTBpsbiUqmkYCNVhN0DaMf4pEmNblKLVDiCkHVZgNr6rktX0qRQ_aem_dwyhh1STaD1N_DaETc2GFA,http://www.instagram.com/elpatiodelatomata,No facebook,"{'Monday': '09:30 - 17:30', 'Tuesday': '09:30 - 17:30', 'Wednesday': '09:30 - 17:30', 'Thursday': '09:30 - 00:00', 'Friday': '09:30 - 00:00', 'Saturday': '10:00 - 00:00', 'Sunday': '10:00 - 17:30'}",https://www.happycow.net/reviews/el-patio-de-latomata-madrid-414655
491,Celicioso Retiro,"Calle de O'Donnell, 4, Madrid, Spain, 28009",40.421540,-3.679425,10,4.0,[],12,No price range,+34-918629303,https://celicioso.shop/,http://www.instagram.com/celicioso,http://facebook.com/Celicioso,"{'Monday': '09:00 - 22:00', 'Tuesday': '09:00 - 22:00', 'Wednesday': '09:00 - 22:00', 'Thursday': '09:00 - 22:00', 'Friday': '09:00 - 22:00', 'Saturday': '09:00 - 22:00', 'Sunday': '09:00 - 22:00'}",https://www.happycow.net/reviews/celicioso-retiro-madrid-204534
